hospital_name,address,city,latitude,longitude,specialties,insurers,rating,phone,website
Ras Al Khaimah Specialty Clinic 40,"Sector 114, Ras Al Khaimah",Ras Al Khaimah,25.780775,56.024654,cardiology|ent|neurology|ophthalmology|physiotherapy,MetLife|Oman Insurance,4.6,+971-18698540,https://www.rasalkhaimah40.example.com
Ras Al Khaimah Multicare Hospital 41,"Sector 19, Ras Al Khaimah",Ras Al Khaimah,25.77211,55.946668,cardiology|dermatology|ophthalmology|orthopedics|pediatrics,Daman|MetLife|Oman Insurance,3.9,+971-93687784,https://www.rasalkhaimah41.example.com
Ras Al Khaimah Specialty Clinic 42,"Sector 62, Ras Al Khaimah",Ras Al Khaimah,25.794855,56.04297,cardiology|dermatology|orthopedics|physiotherapy,Bupa|MetLife|National Life,4.7,+971-69405761,https://www.rasalkhaimah42.example.com
Ras Al Khaimah Multicare Hospital 43,"Sector 43, Ras Al Khaimah",Ras Al Khaimah,25.857054,56.004008,dental|dermatology|pediatrics,AXA|MetLife|National Life,4.1,+971-54431580,https://www.rasalkhaimah43.example.com
Ras Al Khaimah Specialty Clinic 44,"Sector 65, Ras Al Khaimah",Ras Al Khaimah,25.753132,55.992361,cardiology|oncology|ophthalmology,Bupa|MetLife,4.4,+971-60582657,https://www.rasalkhaimah44.example.com
Ras Al Khaimah Multicare Hospital 45,"Sector 102, Ras Al Khaimah",Ras Al Khaimah,25.837551,56.033988,cardiology|neurology|oncology|orthopedics|physiotherapy,ADNIC|Oman Insurance,3.8,+971-03226937,https://www.rasalkhaimah45.example.com
Ras Al Khaimah Specialty Clinic 46,"Sector 3, Ras Al Khaimah",Ras Al Khaimah,25.882576,56.000857,cardiology|ent|neurology,AXA|Bupa|Oman Insurance,4.3,+971-23348890,https://www.rasalkhaimah46.example.com
Ras Al Khaimah Multicare Hospital 47,"Sector 14, Ras Al Khaimah",Ras Al Khaimah,25.860496,55.98825,oncology|ophthalmology|orthopedics,AXA|Bupa|Oman Insurance,4.6,+971-56446256,https://www.rasalkhaimah47.example.com
Ras Al Khaimah Specialty Clinic 48,"Sector 12, Ras Al Khaimah",Ras Al Khaimah,25.761782,55.92072,oncology|orthopedics|physiotherapy,AXA|National Life|Oman Insurance,4.6,+971-89337074,https://www.rasalkhaimah48.example.com
Ras Al Khaimah Multicare Hospital 49,"Sector 105, Ras Al Khaimah",Ras Al Khaimah,25.733115,55.988857,cardiology|neurology|oncology|orthopedics|pediatrics,ADNIC|Oman Insurance,4.0,+971-17696484,https://www.rasalkhaimah49.example.com
Ras Al Khaimah Specialty Clinic 50,"Sector 69, Ras Al Khaimah",Ras Al Khaimah,25.796342,56.024208,cardiology|oncology|orthopedics,AXA|Bupa|Oman Insurance,4.2,+971-84893431,https://www.rasalkhaimah50.example.com
Fujairah Multicare Hospital 1,"Sector 69, Fujairah",Fujairah,25.14087,56.385219,cardiology|dental|pediatrics|physiotherapy,ADNIC|AXA|Oman Insurance,3.9,+971-99368438,https://www.fujairah1.example.com
Fujairah Specialty Clinic 2,"Sector 107, Fujairah",Fujairah,25.172676,56.346317,cardiology|dermatology|oncology|ophthalmology|physiotherapy,AXA|MetLife|National Life,4.7,+971-45414839,https://www.fujairah2.example.com
Fujairah Multicare Hospital 3,"Sector 100, Fujairah",Fujairah,25.102794,56.274152,ent|ophthalmology|orthopedics|pediatrics|physiotherapy,Daman|MetLife,4.5,+971-40805029,https://www.fujairah3.example.com
Fujairah Specialty Clinic 4,"Sector 30, Fujairah",Fujairah,25.218067,56.325365,dental|neurology|orthopedics|pediatrics,ADNIC|AXA|Bupa,4.8,+971-75940822,https://www.fujairah4.example.com
Fujairah Multicare Hospital 5,"Sector 96, Fujairah",Fujairah,25.185948,56.352275,cardiology|oncology|orthopedics,AXA|Bupa|Daman,4.3,+971-97438801,https://www.fujairah5.example.com
Fujairah Specialty Clinic 6,"Sector 1, Fujairah",Fujairah,25.153623,56.314049,cardiology|ent|oncology|ophthalmology,ADNIC|MetLife|National Life,4.9,+971-24327925,https://www.fujairah6.example.com
Fujairah Multicare Hospital 7,"Sector 82, Fujairah",Fujairah,25.1548,56.265184,cardiology|ent|ophthalmology|pediatrics,AXA|Oman Insurance,4.8,+971-05123556,https://www.fujairah7.example.com
Fujairah Specialty Clinic 8,"Sector 44, Fujairah",Fujairah,25.09441,56.292763,ent|neurology|ophthalmology|pediatrics,AXA|Daman|National Life,4.8,+971-95580545,https://www.fujairah8.example.com
Fujairah Multicare Hospital 9,"Sector 98, Fujairah",Fujairah,25.136984,56.309025,ent|neurology|ophthalmology|orthopedics,ADNIC|AXA,4.0,+971-02803779,https://www.fujairah9.example.com
Fujairah Specialty Clinic 10,"Sector 72, Fujairah",Fujairah,25.083791,56.293364,dental|neurology|pediatrics|physiotherapy,AXA|Daman|Oman Insurance,4.3,+971-12833242,https://www.fujairah10.example.com
Fujairah Multicare Hospital 11,"Sector 44, Fujairah",Fujairah,25.138513,56.348772,ent|neurology|pediatrics,Bupa|National Life,4.1,+971-54044804,https://www.fujairah11.example.com
Fujairah Specialty Clinic 12,"Sector 86, Fujairah",Fujairah,25.126996,56.398765,cardiology|neurology|oncology|orthopedics|physiotherapy,ADNIC|Daman,4.5,+971-27649242,https://www.fujairah12.example.com
Fujairah Multicare Hospital 13,"Sector 17, Fujairah",Fujairah,25.167423,56.344627,cardiology|ophthalmology|pediatrics|physiotherapy,Daman|MetLife,4.6,+971-73548716,https://www.fujairah13.example.com
Fujairah Specialty Clinic 14,"Sector 78, Fujairah",Fujairah,25.188568,56.307779,dental|oncology|ophthalmology,ADNIC|Daman|MetLife,4.2,+971-57042751,https://www.fujairah14.example.com
Fujairah Multicare Hospital 15,"Sector 30, Fujairah",Fujairah,25.272957,56.332301,neurology|oncology|physiotherapy,Daman|National Life|Oman Insurance,4.9,+971-49405608,https://www.fujairah15.example.com
Fujairah Specialty Clinic 16,"Sector 8, Fujairah",Fujairah,25.122692,56.374365,cardiology|dental|dermatology|ent|oncology,ADNIC|Daman|MetLife,4.7,+971-72612146,https://www.fujairah16.example.com
Fujairah Multicare Hospital 17,"Sector 95, Fujairah",Fujairah,25.113833,56.286395,dental|neurology|orthopedics|pediatrics|physiotherapy,ADNIC|MetLife|National Life,4.9,+971-63887064,https://www.fujairah17.example.com
Fujairah Specialty Clinic 18,"Sector 13, Fujairah",Fujairah,25.120126,56.357983,cardiology|dermatology|ent|ophthalmology,ADNIC|Daman|MetLife,4.0,+971-02848850,https://www.fujairah18.example.com
Fujairah Multicare Hospital 19,"Sector 107, Fujairah",Fujairah,25.10679,56.38552,cardiology|oncology|physiotherapy,MetLife|National Life|Oman Insurance,4.1,+971-67625493,https://www.fujairah19.example.com
Fujairah Specialty Clinic 20,"Sector 87, Fujairah",Fujairah,25.090742,56.234517,cardiology|ent|oncology|physiotherapy,Daman|MetLife|Oman Insurance,4.3,+971-94880486,https://www.fujairah20.example.com
Fujairah Multicare Hospital 21,"Sector 87, Fujairah",Fujairah,25.112215,56.249418,dental|neurology|physiotherapy,AXA|Daman|National Life,4.6,+971-79214020,https://www.fujairah21.example.com
Fujairah Specialty Clinic 22,"Sector 4, Fujairah",Fujairah,25.203642,56.391929,dental|neurology|ophthalmology|orthopedics|physiotherapy,AXA|National Life,4.4,+971-08384605,https://www.fujairah22.example.com
Fujairah Multicare Hospital 23,"Sector 83, Fujairah",Fujairah,25.124708,56.37282,dental|neurology|orthopedics,AXA|Daman,4.8,+971-13756613,https://www.fujairah23.example.com
Fujairah Specialty Clinic 24,"Sector 9, Fujairah",Fujairah,25.079943,56.409849,ent|neurology|physiotherapy,ADNIC|Bupa|Daman,4.3,+971-43917961,https://www.fujairah24.example.com
Fujairah Multicare Hospital 25,"Sector 96, Fujairah",Fujairah,25.078114,56.244857,cardiology|dental|dermatology|ophthalmology,AXA|Daman|National Life,4.7,+971-04527616,https://www.fujairah25.example.com
Fujairah Specialty Clinic 26,"Sector 45, Fujairah",Fujairah,25.184132,56.37758,dermatology|ent|oncology|orthopedics,Daman|Oman Insurance,4.3,+971-77483865,https://www.fujairah26.example.com
Fujairah Multicare Hospital 27,"Sector 28, Fujairah",Fujairah,25.192933,56.213573,cardiology|dermatology|oncology|orthopedics|pediatrics,AXA|Bupa,4.4,+971-62072761,https://www.fujairah27.example.com
Fujairah Specialty Clinic 28,"Sector 39, Fujairah",Fujairah,25.055604,56.211481,dermatology|oncology|orthopedics,AXA|National Life,4.1,+971-09611799,https://www.fujairah28.example.com
Fujairah Multicare Hospital 29,"Sector 21, Fujairah",Fujairah,25.106522,56.331538,dental|ent|oncology|orthopedics,ADNIC|National Life,4.3,+971-94804185,https://www.fujairah29.example.com
Fujairah Specialty Clinic 30,"Sector 40, Fujairah",Fujairah,25.197014,56.365109,dental|neurology|orthopedics,AXA|MetLife,4.0,+971-92720885,https://www.fujairah30.example.com
Fujairah Multicare Hospital 31,"Sector 9, Fujairah",Fujairah,25.157937,56.266828,dental|ent|ophthalmology|orthopedics,ADNIC|MetLife,4.0,+971-73209637,https://www.fujairah31.example.com
Fujairah Specialty Clinic 32,"Sector 117, Fujairah",Fujairah,25.169582,56.324038,cardiology|oncology|orthopedics|pediatrics,ADNIC|AXA|Oman Insurance,3.8,+971-57225759,https://www.fujairah32.example.com
Fujairah Multicare Hospital 33,"Sector 56, Fujairah",Fujairah,25.175986,56.471355,dental|ent|neurology|pediatrics,Daman|Oman Insurance,3.8,+971-41525414,https://www.fujairah33.example.com
Fujairah Specialty Clinic 34,"Sector 104, Fujairah",Fujairah,25.094967,56.268093,cardiology|dental|dermatology|ent|pediatrics,Bupa|Daman,4.7,+971-24491974,https://www.fujairah34.example.com
Fujairah Multicare Hospital 35,"Sector 78, Fujairah",Fujairah,25.087014,56.369855,ophthalmology|pediatrics|physiotherapy,ADNIC|AXA|National Life,4.6,+971-37931104,https://www.fujairah35.example.com
Fujairah Specialty Clinic 36,"Sector 69, Fujairah",Fujairah,25.233408,56.28865,dental|dermatology|pediatrics,Daman|Oman Insurance,4.6,+971-06345089,https://www.fujairah36.example.com
Fujairah Multicare Hospital 37,"Sector 56, Fujairah",Fujairah,25.079315,56.33405,dental|neurology|oncology|ophthalmology|orthopedics,Bupa|Daman|Oman Insurance,4.8,+971-52615708,https://www.fujairah37.example.com
Fujairah Specialty Clinic 38,"Sector 60, Fujairah",Fujairah,25.20459,56.277144,cardiology|ent|neurology,MetLife|National Life,4.6,+971-08452976,https://www.fujairah38.example.com
Fujairah Multicare Hospital 39,"Sector 108, Fujairah",Fujairah,25.157539,56.353761,oncology|ophthalmology|orthopedics|pediatrics,Daman|MetLife|Oman Insurance,4.7,+971-96797792,https://www.fujairah39.example.com
Fujairah Specialty Clinic 40,"Sector 100, Fujairah",Fujairah,25.181985,56.312364,dental|dermatology|ophthalmology|orthopedics|pediatrics,Bupa|Daman|National Life,4.8,+971-46875685,https://www.fujairah40.example.com
Fujairah Multicare Hospital 41,"Sector 48, Fujairah",Fujairah,25.080332,56.145523,cardiology|dental|neurology|ophthalmology|pediatrics,ADNIC|AXA|Bupa,4.4,+971-85830096,https://www.fujairah41.example.com
Fujairah Specialty Clinic 42,"Sector 3, Fujairah",Fujairah,25.087041,56.323039,cardiology|ent|orthopedics|physiotherapy,AXA|National Life|Oman Insurance,4.4,+971-31416885,https://www.fujairah42.example.com
Fujairah Multicare Hospital 43,"Sector 37, Fujairah",Fujairah,25.071719,56.263807,cardiology|dermatology|pediatrics|physiotherapy,ADNIC|Bupa,4.8,+971-55798400,https://www.fujairah43.example.com
Fujairah Specialty Clinic 44,"Sector 21, Fujairah",Fujairah,25.198469,56.260193,neurology|pediatrics|physiotherapy,AXA|Bupa|Daman,4.6,+971-06546208,https://www.fujairah44.example.com
Fujairah Multicare Hospital 45,"Sector 67, Fujairah",Fujairah,25.208596,56.267499,dental|dermatology|oncology|pediatrics,ADNIC|AXA|Oman Insurance,4.5,+971-40651654,https://www.fujairah45.example.com
Fujairah Specialty Clinic 46,"Sector 54, Fujairah",Fujairah,25.08573,56.340082,ent|oncology|orthopedics|physiotherapy,AXA|Daman,4.6,+971-03910539,https://www.fujairah46.example.com
Fujairah Multicare Hospital 47,"Sector 64, Fujairah",Fujairah,25.157398,56.325866,cardiology|dermatology|neurology|oncology|physiotherapy,ADNIC|Bupa,4.7,+971-02886223,https://www.fujairah47.example.com
Fujairah Specialty Clinic 48,"Sector 44, Fujairah",Fujairah,25.059313,56.24873,cardiology|ent|orthopedics|physiotherapy,Daman|Oman Insurance,4.5,+971-09394149,https://www.fujairah48.example.com
Fujairah Multicare Hospital 49,"Sector 62, Fujairah",Fujairah,25.147292,56.44097,ent|neurology|ophthalmology|pediatrics|physiotherapy,Bupa|MetLife,4.6,+971-09294528,https://www.fujairah49.example.com
Fujairah Specialty Clinic 50,"Sector 27, Fujairah",Fujairah,25.090321,56.318732,cardiology|neurology|oncology|physiotherapy,AXA|Bupa|National Life,4.3,+971-97836751,https://www.fujairah50.example.com
